target,window_start,as_of,horizon_days,var_95_pct,var_95_posterior_q05_pct,var_95_posterior_q95_pct,historical_var_95_pct,expected_shortfall_95_pct,es_95_posterior_q05_pct,es_95_posterior_q95_pct,historical_es_95_pct,predictive_return_median_pct,realized_forward_return_pct
GLD,2020-06-08,2021-06-11,20,5.149810314178467,2.2139782160520554,6.875101745128629,5.8452466072439275,7.153966231271625,3.8838609755039215,8.96177831292152,6.564827170855649,2.18125581741333,-3.8352141131725137
TLT,2020-06-08,2021-06-11,20,6.68165773153305,4.871340364217758,8.079497084021568,6.838892097729765,8.283996287112434,6.228546231985092,9.707500696182247,7.629246045051538,-0.7345288991928101,2.965959188258771
EW,2020-06-08,2021-06-11,20,3.0216073989868164,1.4300116449594498,4.22039659321308,3.399359947487659,4.320388031192124,2.4273462891578674,5.5673860013484955,4.304365911018424,1.4968931674957275,0.8304045746334143
VOO,2020-07-08,2021-07-13,20,4.90812212228775,2.5242815166711803,6.936210319399834,2.2924519800704353,7.281617571910222,4.602701008319855,9.777421802282333,4.273382174088825,2.5174081325531006,1.6281475699590597
GLD,2020-07-08,2021-07-13,20,6.086105406284332,3.7785251140594482,7.918980330228804,6.431090910583503,8.238613077749807,5.600469470024109,10.124740779399866,6.852892566126894,1.5543460845947266,-4.402551054544379
TLT,2020-07-08,2021-07-13,20,6.977734863758086,5.265363171696663,8.597183227539062,6.838892097729765,8.654238543628406,6.585253059864045,10.241089195013043,7.629246045051538,-0.8592814207077026,1.0526681504995805
EW,2020-07-08,2021-07-13,20,3.494587540626526,2.052759498357773,4.7880763560533515,3.399359947487659,4.854843268791834,3.292583078145981,6.139373362064362,4.304365911018424,1.1074066162109375,-0.5658306914615774
VOO,2020-08-06,2021-08-11,20,5.271205008029938,3.127027943730354,7.32643410563469,2.2924519800704353,7.699212653096765,4.937327057123184,9.843862444162369,4.273382174088825,2.165341377258301,1.1790429655741397
GLD,2020-08-06,2021-08-11,20,7.053590416908265,4.656722903251648,9.071403935551643,6.431090910583503,9.25031715305522,6.623154908418656,11.117876201868054,6.852892566126894,0.5158782005310059,2.4573163288396316
TLT,2020-08-06,2021-08-11,20,7.392397820949554,5.506901487708092,9.062105178833008,6.838892097729765,9.140321375646938,6.8038031458854675,11.052546113729475,7.629246045051538,-1.0709106922149658,2.3418678530712445
EW,2020-08-06,2021-08-11,20,4.055128693580627,2.629467234015465,5.204660564661025,3.399359947487659,5.454315679768721,3.8913674652576447,6.7537268698215485,4.304365911018424,0.5617380142211914,2.0126163153516563
VOO,2020-09-04,2021-09-10,20,5.368650555610657,2.918527945876121,7.335300505161282,0.6771983811004677,7.906372930544118,4.967989027500153,9.787417441606518,1.7589343119427836,1.8814682960510254,-1.4087544052317935
GLD,2020-09-04,2021-09-10,20,5.961381793022156,3.885054200887679,7.555480018258093,6.3197217364029985,7.800111915760984,5.303080290555954,9.57232868671417,6.839826111070944,0.7489025592803955,-1.7645633912445668
TLT,2020-09-04,2021-09-10,20,6.952268779277801,4.649440780282021,8.399813190102575,6.838892097729765,8.71730213984847,5.938991695642471,10.58814287185669,7.629246045051538,-0.7106602191925049,-4.2721309096715565
EW,2020-09-04,2021-09-10,20,3.675993978977203,2.2541893124580383,4.886493563652039,3.3133834512904343,4.987748308728138,3.4480492472648616,6.369153589010238,4.304365911018424,0.668102502822876,-2.4401109195226423
VOO,2020-10-06,2021-10-11,20,4.960382282733917,3.0325981080532074,6.9148173332214355,1.796216421960406,7.218379647626231,4.961223691701889,9.224764287471771,3.3144605445217725,1.805877685546875,7.926211946124395
GLD,2020-10-06,2021-10-11,20,6.260599493980408,3.968964263796806,7.894102349877356,6.3197217364029985,8.092882523002725,5.535045236349106,9.710207581520077,6.839826111070944,0.5446255207061768,3.983649861054017
TLT,2020-10-06,2021-10-11,20,7.181242108345032,4.9226479679346085,8.991479039192198,6.838892097729765,8.970190895100433,6.280547887086868,10.703167825937268,7.629246045051538,-0.8092552423477173,5.4337944883622535
EW,2020-10-06,2021-10-11,20,3.752099871635437,2.3525806963443756,4.847718894481658,3.7198647416055475,5.025890865363181,3.3622660934925084,6.394025713205337,4.3271118717078165,0.5450665950775146,5.807160755100149
VOO,2020-11-04,2021-11-09,20,3.9257466793060303,1.7829019874334335,5.53807346522808,1.945250358142263,5.868006594634304,3.6475238502025604,7.869907945394514,3.3010670916762566,2.387291193008423,0.4607984696430867
GLD,2020-11-04,2021-11-09,20,6.019191145896912,3.9349534511566158,7.688971444964408,6.3197217364029985,7.820473882990579,5.289979726076126,9.548114031553265,6.839826111070944,0.6939530372619629,-2.5629047590159493
TLT,2020-11-04,2021-11-09,20,7.057969868183137,4.64206175506115,8.913907483220099,6.838892097729765,8.956066309474409,6.226588249206543,11.14966490864753,7.629246045051538,-0.38938820362091064,-1.5830313947747476
EW,2020-11-04,2021-11-09,20,3.3226093649864197,1.915476068854332,4.386854469776154,3.7198647416055475,4.581995440336565,2.941122591495514,5.8294286727905265,4.3271118717078165,0.9303629398345947,-1.153373089256049
VOO,2020-12-04,2021-12-09,20,3.994756042957306,1.872423678636551,5.613968551158902,2.1223052148299515,5.879130264899382,3.319022446870804,7.660071641206741,3.4113291856277823,2.2872328758239746,0.3267269813935547
GLD,2020-12-04,2021-12-09,20,5.915899574756622,3.5579451918601994,7.583879902958869,6.3197217364029985,7.648411005114515,5.414555549621582,9.204435318708418,6.839826111070944,0.6922125816345215,1.127317978142539
TLT,2020-12-04,2021-12-09,20,7.485332489013671,5.297494053840637,8.809514284133911,6.838892097729765,9.329857820800196,7.019956260919571,10.915551871061325,7.629246045051538,-0.6161302328109741,-4.55684125600877
EW,2020-12-04,2021-12-09,20,3.429920673370361,2.0315686017274857,4.397671431303023,3.7198647416055475,4.594395298045129,3.0875960886478424,5.79205709695816,4.3271118717078165,0.8263826370239258,-1.0193659051193071
VOO,2021-01-06,2022-01-10,20,4.334408342838287,2.0054621547460556,5.961562171578405,2.376398335808898,6.42213576938957,3.7353616356849675,8.495840430259705,3.432543724740441,2.2474050521850586,-3.1633465687303963
GLD,2021-01-06,2022-01-10,20,5.955728888511658,3.6372765898704533,7.812369614839553,6.3197217364029985,7.711620869425436,5.310431361198425,9.588524699211117,6.839826111070944,0.37996768951416016,1.4085406236479248
TLT,2021-01-06,2022-01-10,20,7.9294440150260925,5.455658242106438,9.448206827044487,6.838892097729765,9.84386692289263,7.097592085599898,11.367659628391262,7.629246045051538,-0.9797483682632446,-2.978432248188645
EW,2021-01-06,2022-01-10,20,3.7342157959938045,2.1181050688028336,5.046183869242668,3.7198647416055475,4.897242443015179,3.1125385463237762,5.99362879991531,4.3271118717078165,0.6033957004547119,-1.5363487537211618
VOO,2021-02-05,2022-02-09,20,4.5085179805755615,2.3510176092386246,6.091717690229413,4.118622242673429,6.765573696854214,4.353233754634857,8.714211046695706,6.417952725094691,2.104729413986206,-6.995281264936204
GLD,2021-02-05,2022-02-09,20,5.111096799373627,2.9765188843011856,6.76603329181671,5.687241218511725,6.754366587847471,4.3843406438827515,8.333546221256254,6.562354618676887,1.1148035526275635,8.87213748434894
TLT,2021-02-05,2022-02-09,20,7.878524959087371,5.676961794495583,9.365327954292296,5.803096342131029,9.777617877504479,7.100052773952484,11.485398083925247,6.829047462994307,-0.8168786764144897,-2.7392453383176085
EW,2021-02-05,2022-02-09,20,3.4071353077888484,2.0968059599399567,4.386692523956299,3.657694400328957,4.602022775604079,3.123180627822876,5.620800137519836,4.226956096034302,0.8232057094573975,-0.34149853378654393
VOO,2021-03-09,2022-03-11,20,5.223405361175537,3.000964879989624,7.054862096905709,5.215208293071967,7.785979099571705,5.0792995393276215,9.689334243535985,7.131158363771878,1.9006431102752686,6.928741248920578
GLD,2021-03-09,2022-03-11,20,4.527250826358795,2.5095288306474686,6.007497698068617,5.165853260066779,6.140052969567478,3.708217948675156,7.649231016635895,6.189567100983038,1.6246795654296875,-1.9558026845378107
TLT,2021-03-09,2022-03-11,20,7.532512545585631,5.275002956390381,9.245541304349898,4.659424901889782,9.642380604054779,6.848373055458069,11.373338252305984,5.467884721846141,-0.09913742542266846,-7.11461714949071
EW,2021-03-09,2022-03-11,20,3.0690395832061768,1.5983438044786453,4.076561495661735,3.016890813718396,4.329744606123617,2.7874598503112793,5.454282194375991,3.6912969092310814,1.1906683444976807,-0.798116311812358
VOO,2021-04-08,2022-04-11,20,5.8327484130859375,3.3225002735853195,7.936433136463163,5.259493717979972,8.606509992387146,5.559388905763626,10.927939087152476,7.138931779113509,1.8501520156860352,-9.287818489881284
GLD,2021-04-08,2022-04-11,20,4.734668731689453,2.8744410425424576,6.27230167388916,5.20292947216016,6.386019006216277,4.024852067232132,8.068735599517822,6.292241557518414,1.4952123165130615,-6.004275506618184
TLT,2021-04-08,2022-04-11,20,8.155764043331146,5.524241343140602,10.324478417634962,5.7685830493452395,10.358689748682082,7.42658731341362,12.428405523300166,6.597631721466709,-0.6240129470825195,-5.873819676734171
EW,2021-04-08,2022-04-11,20,3.2738235592842098,1.7159129083156586,4.346283629536628,3.016890813718396,4.545615221528957,2.901985675096512,5.7968655824661255,3.6912969092310814,0.9518742561340332,-6.971474680671252
VOO,2021-05-07,2022-05-11,20,7.246524095535278,4.427051201462745,9.483301684260368,7.510461067610021,10.480006791961689,6.954571068286896,13.349101036787031,9.273771510381474,1.304948329925537,2.263614461857544
GLD,2021-05-07,2022-05-11,20,5.056857466697693,2.940171167254448,6.4018538892269135,5.499473441516294,6.693138651705037,4.423734813928604,8.151631206274033,6.389419748248358,1.2835204601287842,-0.3414023675932243
TLT,2021-05-07,2022-05-11,20,8.636732697486877,6.191003054380417,10.492633149027823,7.597830598921737,10.80368364540239,7.8478752970695504,12.684374332427977,9.063695122429454,-0.8729010820388794,-2.7610386087090655
EW,2021-05-07,2022-05-11,20,3.8470885157585144,2.3183599561452866,4.98394940793514,4.766777449840147,5.259874897698561,3.592974752187729,6.285470217466353,6.55004690126435,0.6471872329711914,-0.18528286064403154
VOO,2021-06-08,2022-06-10,20,7.948974072933197,5.126139312982559,10.462204843759537,8.716459248472416,11.564162249366444,7.874824345111846,14.655470192432405,10.01722153874714,1.3577163219451904,-1.910797302054601
GLD,2021-06-08,2022-06-10,20,5.452059209346771,3.2475841641426086,7.106578424572942,4.8484543434849074,7.24185078482454,4.574159651994705,9.020567357540129,6.445448449883815,0.8095622062683105,-7.854928373122183
TLT,2021-06-08,2022-06-10,20,9.0056112408638,6.331988155841828,10.63139760494232,7.597830598921737,11.186599626671523,8.263018399477005,13.379503220319746,9.063695122429454,-0.9043335914611816,1.3869609305345643
EW,2021-06-08,2022-06-10,20,4.0521129965782166,2.6761594265699387,5.082979425787926,6.350478595314284,5.541340754522631,3.867520898580551,6.822592049837112,7.115535488422971,0.4861176013946533,-2.762859746779711
VOO,2021-07-08,2022-07-13,20,9.173278510570526,6.356718182563782,11.651099666953087,8.716459248472416,12.897889343245575,9.425403892993927,16.073640674352642,10.01722153874714,0.6973445415496826,10.822152207907433
GLD,2021-07-08,2022-07-13,20,5.66507875919342,3.34563846886158,7.1328916698694185,5.698752421013784,7.3604853280509515,4.946246325969696,8.954189449548721,6.893540575956562,0.7478058338165283,3.2054408911737386
TLT,2021-07-08,2022-07-13,20,9.908778965473175,7.293947771191597,12.209537133574484,7.597830598921737,12.351220271860559,9.423531770706177,14.055735439062115,9.063695122429454,-1.4619290828704834,0.7667790151274945
EW,2021-07-08,2022-07-13,20,4.647941589355469,3.1658124029636383,6.084907218813895,6.350478595314284,6.18722652628397,4.4354472160339355,7.594034492969513,7.115535488422971,0.0453948974609375,4.914013899003011
VOO,2021-08-06,2022-08-11,20,9.085473418235779,6.095095112919807,11.419319719076157,8.716459248472416,12.805359228514135,8.605251520872116,15.78766843676567,10.01722153874714,0.9468317031860352,-3.1886467087544834
GLD,2021-08-06,2022-08-11,20,5.7301947474479675,3.3894356638193126,7.602542623877522,6.297943298575545,7.5158458746348815,4.672999739646912,9.449386507272719,7.301976903254761,0.9844720363616943,-3.919676059405164
TLT,2021-08-06,2022-08-11,20,10.642852187156677,7.5097842663526535,13.13833999633789,7.597830598921737,13.067693100310862,9.662737786769867,15.65650087594986,9.063695122429454,-1.888158917427063,-5.1149881077821036
EW,2021-08-06,2022-08-11,20,4.9933308362960815,3.3607933968305588,6.351289212703704,6.350478595314284,6.63780183919395,4.6284275352954865,8.122005045413971,7.115535488422971,0.07680654525756836,-4.033672063490979
VOO,2021-09-07,2022-09-12,20,9.625847041606903,6.1848054230213165,12.225217461585997,8.716459248472416,13.107517955359071,9.289312571287155,16.035892516374584,10.01722153874714,0.6119608879089355,-12.058566481000742
GLD,2021-09-07,2022-09-12,20,6.045035123825073,3.986088633537292,7.6567282974719975,6.297943298575545,7.787979002265881,5.349070250988007,9.493418008089064,7.301976903254761,0.5745649337768555,-3.206131481494112
TLT,2021-09-07,2022-09-12,20,10.939747393131256,8.072406470775604,13.342066690325737,7.957530854207709,13.186530287687978,10.160479635000229,15.39094614982605,9.154740971794299,-2.154189348220825,-7.226459968023013
EW,2021-09-07,2022-09-12,20,5.516422092914581,4.022410690784454,6.697925135493278,6.408813550217565,7.005052404322972,5.238555073738098,8.279388606548308,7.117106071741963,-0.25374293327331543,-7.495725176504875
VOO,2021-10-06,2022-10-11,20,10.947280526161194,7.731122970581054,13.128938138484957,9.497832421513234,14.443394390400499,10.516498416662216,16.929103732109066,10.745055618490932,-0.18168389797210693,6.8094745925888045
GLD,2021-10-06,2022-10-11,20,6.36895477771759,3.824521645903587,8.110146582126617,6.457491547937962,8.075353685611237,5.333985239267349,10.050375640392303,7.320060335813121,0.38782358169555664,2.76488346537751
TLT,2021-10-06,2022-10-11,20,11.924426555633545,8.977782025933266,14.241984844207762,8.066582648090556,14.210247659745315,10.894172966480255,16.585369288921353,9.382359067088553,-2.934718132019043,-5.335327948550505
EW,2021-10-06,2022-10-11,20,6.554751694202424,4.712612792849541,7.975269064307207,6.788920849059958,8.219885065530736,6.295111298561096,9.54748398065567,7.650627584236851,-0.8383423089981079,1.391366097177582
VOO,2021-11-04,2022-11-09,20,12.18174695968628,8.559485465288162,14.781731098890305,9.497832421513234,15.226803766563535,10.851802587509155,17.970506876707073,10.745055618490932,-1.12171471118927,5.906338665760225
GLD,2021-11-04,2022-11-09,20,6.745404601097108,4.512216240167618,8.153393745422363,6.457491547937962,8.44031141217177,6.136782735586166,9.916741609573362,7.320060335813121,0.12336969375610352,4.92909399626027
TLT,2021-11-04,2022-11-09,20,12.045252621173859,9.513422712683678,14.533987790346147,8.641281199338147,14.39736905352523,11.33045968413353,16.539777010679245,10.132858140202556,-2.908042073249817,15.664197095567856
EW,2021-11-04,2022-11-09,20,7.131889164447784,5.282506585121155,8.586859300732613,6.788920849059958,8.700054585157584,6.73794201016426,10.213185042142866,7.650627584236851,-1.2123554944992065,8.78874303602204
VOO,2021-12-06,2022-12-09,20,12.098928093910217,8.684432089328766,14.577964067459106,9.497832421513234,15.064474059424052,10.853513896465302,18.02195453643798,10.745055618490932,-0.9544819593429565,-0.25763285464059926
GLD,2021-12-06,2022-12-09,20,6.4976853132247925,4.433610022068024,8.271376147866249,6.457491547937962,8.302855774915468,5.944307297468185,10.14845898747444,7.320060335813121,0.22732019424438477,4.5971555410066145
TLT,2021-12-06,2022-12-09,20,12.180806994438171,9.316376253962517,14.42213678359985,8.641281199338147,14.631960478921732,11.271207839250565,16.692678928375244,10.132858140202556,-2.801239490509033,-1.9641661446835879
EW,2021-12-06,2022-12-09,20,7.265520393848419,4.993255093693733,8.72905246913433,6.788920849059958,8.866058833276231,6.753694534301758,10.334894210100172,7.650627584236851,-1.0825186967849731,0.8163095734247117
VOO,2022-01-05,2023-01-11,20,12.48736321926117,9.490367993712425,15.095424473285673,9.388649181093589,15.494167183836302,12.093473196029663,18.531011819839478,10.728723214284384,-1.4632254838943481,2.9329854228868912
GLD,2022-01-05,2023-01-11,20,6.756734549999237,4.3799575716257095,8.893728420138359,6.457491547937962,8.608718891628087,5.869267374277115,10.310657560825344,7.320060335813121,0.3353238105773926,-0.9105465481335617
TLT,2022-01-05,2023-01-11,20,11.900614500045776,8.509642213582993,14.0982057005167,8.641281199338147,14.459880612169703,10.626251637935638,16.718964457511902,10.132858140202556,-2.2328436374664307,-0.8053015721720236
EW,2022-01-05,2023-01-11,20,7.419150769710541,5.463085770606995,9.033021032810211,6.788920849059958,9.171144202506792,6.891548931598663,11.11621597409248,7.650627584236851,-1.00766122341156,0.4560813640384742
VOO,2022-02-04,2023-02-10,20,11.750010251998901,8.18652267754078,14.279105022549627,9.388649181093589,14.678098168224096,10.667210280895233,17.25442114472389,10.728723214284384,-0.7225304841995239,-5.58371572166555
GLD,2022-02-04,2023-02-10,20,6.822512745857239,4.279092907905579,8.283158347010609,6.457491547937962,8.61798085194702,5.891466498374939,10.372263669967651,7.320060335813121,0.40453076362609863,2.5957544901689333
TLT,2022-02-04,2023-02-10,20,12.176196575164795,9.13658532500267,14.422300145030018,8.641281199338147,14.514370223817727,11.287634402513504,16.723720997571945,10.132858140202556,-2.601844072341919,2.6122245433270797
EW,2022-02-04,2023-02-10,20,7.193795144557953,5.25163921713829,8.670379936695097,6.788920849059958,8.825160182702046,6.755670964717865,10.395552545785904,7.650627584236851,-0.9324461221694946,-0.14083373492662643
VOO,2022-03-08,2023-03-14,20,11.819375157356262,8.27298055589199,14.11449508368969,9.388649181093589,14.864160229141513,10.792201340198517,17.597953796386715,10.728723214284384,-0.9448826313018799,4.582091574099212
GLD,2022-03-08,2023-03-14,20,7.651226222515106,4.958543837070465,9.352590963244436,6.457491547937962,9.482818717757862,6.717839866876601,11.02796620130539,7.320060335813121,-0.4168987274169922,5.858734662147325
TLT,2022-03-08,2023-03-14,20,12.376953065395355,8.933149367570877,14.583355352282524,8.641281199338147,14.877318552074334,10.824403285980225,16.75632724165916,10.132858140202556,-2.7572929859161377,2.9503340155570212
EW,2022-03-08,2023-03-14,20,7.877013981342315,5.6337882578372955,9.366225019097328,6.788920849059958,9.55131861070792,7.160265803337096,11.111813098192215,7.650627584236851,-1.2861192226409912,4.537504977509976
VOO,2022-04-06,2023-04-13,20,11.387074887752533,7.886896222829818,14.33501322567463,9.303514278700018,14.494097120283792,10.930239766836166,17.906843006610867,10.708695755530401,-0.7046610116958618,-0.29226780366362615
GLD,2022-04-06,2023-04-13,20,6.7230552434921265,4.578513443470001,8.336350232362744,6.457491547937962,8.545891172252595,6.076616495847702,10.198206335306168,7.320060335813121,0.3818929195404053,-1.365167784749044
TLT,2022-04-06,2023-04-13,20,11.291275322437286,7.916941016912459,14.010543644428255,7.841314934790821,13.663084638149789,10.140734791755676,15.832782685756678,9.498877043913694,-1.6121387481689453,-0.5984544075056109
EW,2022-04-06,2023-04-13,20,6.9953784346580505,4.893216520547867,8.379715666174889,6.619822159677111,8.6817053030245,6.372735679149629,10.199879616498947,7.507343500771918,-0.5552142858505249,-0.684383655833154
VOO,2022-05-06,2023-05-12,20,10.40193110704422,7.336091160774231,12.964316874742508,8.297727706355648,13.506443103930602,9.736113250255585,16.56856220960616,9.71603845304656,-0.2774745225906372,5.4237685465966745
GLD,2022-05-06,2023-05-12,20,7.095059752464294,4.350377753376961,8.938113257288933,6.193526224230743,8.912593642404925,6.032750993967056,10.615269660949705,6.7942422651387435,0.10690689086914062,-2.6390411328146124
TLT,2022-05-06,2023-05-12,20,11.269185841083527,7.658255323767661,13.895401686429976,7.569473799812069,13.757019602538398,10.167796432971954,16.033355385065075,9.145469341856883,-1.4617681503295898,-1.705483821077436
EW,2022-05-06,2023-05-12,20,6.712548136711121,4.675911620259285,8.335869401693344,5.935571927876175,8.357998763676733,6.028094410896301,10.01514810323715,6.960706017040959,-0.4655599594116211,0.3293543438861013
VOO,2022-06-07,2023-06-13,20,9.36836063861847,7.005053624510765,11.545287296175955,8.215260648479857,12.257122166920453,9.095853298902512,14.934561491012568,9.71603845304656,0.15567541122436523,3.3476232084850954
GLD,2022-06-07,2023-06-13,20,7.1409183740615845,4.681830734014511,8.662350982427597,6.193526224230743,8.922874888715643,6.233197331428528,10.777078002691265,6.7942422651387435,-0.13645291328430176,0.8142247011017956
TLT,2022-06-07,2023-06-13,20,10.76040804386139,7.85578016936779,12.83023203909397,7.569473799812069,13.148328405804932,9.987973779439926,15.344507455825806,9.145469341856883,-1.2898743152618408,0.94446910773065
EW,2022-06-07,2023-06-13,20,6.466801464557648,4.7197020053863525,8.052486717700958,5.935571927876175,8.165328907004248,5.986908376216888,9.816940546035767,6.960706017040959,-0.3700345754623413,1.717739854318867
VOO,2022-07-08,2023-07-14,20,8.39800089597702,5.641294807195663,10.45975662767887,8.215260648479857,11.044825621259708,7.807038098573685,13.557674139738081,9.71603845304656,0.4726111888885498,-0.8140121432833602
GLD,2022-07-08,2023-07-14,20,6.64076864719391,4.464287027716637,8.22792302072048,5.017395588155605,8.439236444731552,5.752346843481064,10.154402673244476,5.919096342567504,0.13684630393981934,-2.1109996841094714
TLT,2022-07-08,2023-07-14,20,10.519565641880035,7.6849579215049735,12.469295680522917,7.569473799812069,12.963906912288317,9.504550606012344,14.830078333616257,9.145469341856883,-1.3192534446716309,-5.585098444613445
EW,2022-07-08,2023-07-14,20,6.062416732311249,4.23692387342453,7.615395635366439,5.935571927876175,7.672770752105862,5.667760759592056,9.19455102086067,6.960706017040959,-0.18727481365203857,-2.8307951253123576
VOO,2022-08-08,2023-08-14,20,8.12947541475296,5.4724123775959015,10.136646002531052,8.215260648479857,10.858664261953283,7.9032211899757385,13.396220058202738,9.71603845304656,0.42374134063720703,-0.4493495386357793
GLD,2022-08-08,2023-08-14,20,6.497186124324799,4.41946205496788,8.15595218539238,5.015412770171941,8.440502709709108,6.148656398057938,10.522791862487793,5.873485527714828,0.2058267593383789,0.2428600138368875
TLT,2022-08-08,2023-08-14,20,10.840423703193665,7.75422315299511,12.771896272897719,7.46212723218097,13.212456135079265,9.85074269771576,15.43503725528717,9.111120939940369,-1.798170804977417,-0.6802769537280984
EW,2022-08-08,2023-08-14,20,6.166558563709259,4.347765922546387,7.476152673363681,5.935571927876175,7.879302770985912,5.902971535921097,9.541652470827103,6.960706017040959,-0.3572732210159302,-0.2771136389832174
VOO,2022-09-07,2023-09-13,20,7.5619375705719,4.817574664950371,9.627028673887253,5.4945001507263465,10.349694705413032,6.936867147684097,12.72440275549888,7.373557530865137,0.8899271488189697,-1.9228792378250703
GLD,2022-09-07,2023-09-13,20,6.452249586582185,4.488997623324394,7.970421329140663,4.65293610349268,8.48778774573778,6.207276850938797,9.93864518404007,5.389981372443695,0.17042756080627441,-1.8579221317497008
TLT,2022-09-07,2023-09-13,20,9.793363511562347,6.703549727797508,12.091337934136387,7.57528054668275,12.143598264083266,8.735447108745575,14.298398375511168,8.88095717948792,-0.8076965808868408,-5.79535248878702
EW,2022-09-07,2023-09-13,20,5.644607245922089,3.9233361482620244,6.908051818609237,4.932631354008567,7.307613458639632,5.069989383220673,9.02825355529785,5.613176933173649,0.15375614166259766,-3.1702334376209507
VOO,2022-10-06,2023-10-12,20,6.848531365394591,4.165971711277962,8.738607227802275,4.659231244478117,9.278357071646798,6.382223069667816,12.054462283849714,5.332389312518723,0.8851706981658936,0.030110301293451158
GLD,2022-10-06,2023-10-12,20,6.365410387516021,4.159186273813248,8.156275764107699,4.90520367287917,8.395277914435912,6.036900371313095,10.479233294725416,5.545301435423075,0.1723766326904297,4.7500930666389385
TLT,2022-10-06,2023-10-12,20,9.62333470582962,6.973336234688758,11.676909551024437,7.68726973634776,11.97973263527577,9.150925934314728,14.238985270261765,8.263950238651287,-0.9941786527633667,2.0104914048497458
EW,2022-10-06,2023-10-12,20,5.34475177526474,3.4320090711116786,6.514406815171235,4.941042382988372,7.026214757934213,4.883014470338821,8.433331668376923,5.676553307340402,0.05955100059509277,2.3356522811252223
VOO,2022-11-04,2023-11-10,20,5.790766775608063,3.362100899219513,7.730029106140136,4.659231244478117,7.933625823352486,5.090638995170593,10.021304398775095,5.332389312518723,1.403188705444336,4.865883916402591
GLD,2022-11-04,2023-11-10,20,6.121759116649628,3.477826312184334,7.6945103108882895,4.895489975374532,8.088730543386191,5.0812351405620575,9.925291270017622,5.545301435423075,0.24625062942504883,2.272854969587468
TLT,2022-11-04,2023-11-10,20,9.339247345924377,6.177352026104927,11.521389961242674,7.849640702964762,11.787709306615096,8.543053388595581,14.091219574213026,8.497930218030936,-0.3376692533493042,7.556215375508946
EW,2022-11-04,2023-11-10,20,4.768053591251373,3.1246119737625118,6.117689251899719,4.941042382988372,6.293053925037384,4.3295581340789795,7.727596789598464,5.676553307340402,0.5086898803710938,4.917767901249825
VOO,2022-12-06,2023-12-12,20,4.779952764511108,2.5181251764297485,6.319636180996895,4.284819254807299,6.60476623258243,4.095584660768509,8.566263049840927,4.998005033721798,1.7956554889678955,3.029686816359556
GLD,2022-12-06,2023-12-12,20,5.858328938484192,3.7012304216623306,7.22456781566143,4.895489975374532,7.744666188955307,5.30686342716217,9.527113437652584,5.545301435423075,0.2939939498901367,2.3870453392005775
TLT,2022-12-06,2023-12-12,20,9.038877487182617,6.477825298905373,11.423785030841827,7.849640702964762,11.410480372918148,8.091970354318619,13.680181950330734,8.497930218030936,-0.2128005027770996,2.538135498328997
EW,2022-12-06,2023-12-12,20,4.269167184829712,2.5405780225992203,5.661467596888541,4.941042382988372,5.665508071736744,3.8177625834941864,7.0047329366207105,5.676553307340402,0.6694495677947998,2.6834385460717813
VOO,2023-01-06,2024-01-12,20,4.133025705814362,1.8277625292539599,5.505023017525671,4.284819254807299,5.848692027696719,3.058335453271866,7.383487641811371,4.998005033721798,2.0501434803009033,5.130255250640325
GLD,2023-01-06,2024-01-12,20,5.7450732588768005,3.5168729275465007,7.312406972050667,4.895489975374532,7.554948574397713,5.080602169036865,9.170996010303497,5.545301435423075,0.33107995986938477,-1.3705160568767694
TLT,2023-01-06,2024-01-12,20,9.017598927021027,6.495815217494964,11.204732343554491,7.849640702964762,11.37455685917909,7.972349017858504,13.570288151502607,8.497930218030936,-0.34537017345428467,-2.339084557048665
EW,2023-01-06,2024-01-12,20,4.12034273147583,2.2965915352106094,5.237396731972694,4.941042382988372,5.461593507789075,3.381154239177704,6.706604063510894,5.676553307340402,0.7266759872436523,0.4523076984447538
VOO,2023-02-07,2024-02-13,20,3.927814662456512,1.5621970593929286,5.5328509360551825,4.284819254807299,5.654910684097558,3.059667944908142,7.508154958486556,4.998005033721798,2.1278798580169678,4.480457750569955
GLD,2023-02-07,2024-02-13,20,5.998063385486603,4.320155441761017,7.234804838895797,3.7758170656507066,7.76837703694279,5.849141836166382,9.268801927566527,4.708782704158817,-0.19800662994384766,9.028344319253613
TLT,2023-02-07,2024-02-13,20,9.368656873703003,6.584871560335159,11.469483166933056,7.849640702964762,11.7146323240983,8.431354403495789,14.392850607633589,8.497930218030936,-0.7630437612533569,2.5627225785777252
EW,2023-02-07,2024-02-13,20,4.370819926261902,2.8479391783475876,5.599092125892637,4.932631354008567,5.7741669976773355,3.8479211330413814,7.117592275142668,5.615761635045229,0.4241466522216797,5.35352939567133
VOO,2023-03-09,2024-03-14,20,3.6714762449264526,1.5189573764801023,5.143518179655074,3.4998719293561393,5.294931978763392,2.748266637325287,7.04337453842163,4.368651803501516,2.2630929946899414,-0.4627170266877312
GLD,2023-03-09,2024-03-14,20,5.39350688457489,3.252003401517868,7.0675650238990775,3.7758170656507066,7.204421477702756,4.752460718154907,8.927777349948883,4.708782704158817,0.5634546279907227,8.255549180061905
TLT,2023-03-09,2024-03-14,20,8.972918391227722,6.241630867123603,10.904191926121712,7.849640702964762,11.317503374690812,8.485273212194443,13.536736965179436,8.497930218030936,-0.5499750375747681,-2.561348260631613
